Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602351505223,9,1010123456004,76,,1,0,2,1,2,,8.4375,16,0,0.00864257,6,0,9.57143,,11.2,15,0,0.1,6,0,0,24.9787,31,,11,22,,0,0,0,1
1602351505473,9,1010123456004,76,,1,0,2,1,2,,16.75,8,0,0.00735743,3,0,11.1667,,12.5,10,0,0.1,4,0,0,20.9237,31,,0,6,,0,0,0,1
1602351505723,9,1010123456004,76,,1,0,2,1,2,,18.0323,31,0,0.0379438,13,0,11.3333,,14.3333,18,0,0.1,7,14.2857,0,17.057,31,,0,26,,0,0,0,3.16667
1602351505973,9,1010123456004,76,,1,0,2,1,2,,17.5476,42,0,0.04256,16,0,11,,0,0,0,0,0,0,0,0,0,,0,32,,0,0,0,0
1602351506223,9,1010123456004,76,,1,0,2,1,2,,20,7,1132,0.0093494,3,0,10.8571,,0,0,0,0,0,0,0,0,0,,0,6,,0,0,0,0
1602351506473,9,1010123456004,76,,1,0,2,1,2,,0,0,2540,0,0,0,11.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351506723,9,1010123456004,76,,1,0,2,1,2,,0,0,3166,0,0,0,10.8333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351506973,9,1010123456004,76,,1,0,2,1,2,,0,0,5201,0,0,0,10.1667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351507223,9,1010123456004,76,,1,0,2,1,2,,0,0,5827,0,0,0,8.71429,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351507473,9,1010123456004,76,,1,0,2,1,2,,0,0,7392,0,0,0,9.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351507723,9,1010123456004,76,,1,0,2,1,2,,0,0,8331,0,0,0,10.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351507973,9,1010123456004,76,,1,0,2,1,2,,0,0,10209,0,0,0,10,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351508223,9,1010123456004,76,,1,0,2,1,2,,0,0,11617,0,0,0,10,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351508473,9,1010123456004,76,,1,0,2,1,2,,0,0,12243,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351508723,9,1010123456004,76,,1,0,2,1,2,,0,0,14121,0,0,0,10.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351508973,9,1010123456004,76,,1,0,2,1,2,,0,0,15999,0,0,0,9.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351509223,10,1010123456004,76,,1,0,2,1,2,,0,0,18190,0,0,0,9.57143,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351509473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351509723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351509973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351510223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351510473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351510723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351510973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,7.8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351511223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351511473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351511723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351511973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351512223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.28571,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351512473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.4,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351512723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.2,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351512973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351513223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.57143,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351513473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351513723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,8.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351513973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351514223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351514473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,11.8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351514723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,5.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351514973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351515223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,11.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351515473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351515723,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,4.2,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351515973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,7.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351516223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,7.57143,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351516473,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10.6667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351516724,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,10.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351516973,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,7.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602351517223,10,1010123456004,76,,1,0,2,1,2,,0,0,20068,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
